,Rainfall,Temperature,Humidity,WindSpeed
1991-08-30,2.37,22.9,86.49,3.89
1991-08-31,3.84,22.66,87.67,3.05
1991-09-01,1.68,23.06,85.4,2.76
1991-09-02,0.23,23.27,84.29,2.91
1991-09-03,0.14,23.38,82.69,2.54
1991-09-04,0.04,23.83,79.74,2.6
1991-09-05,0.02,24.04,82.4,2.76
1991-09-06,0.06,23.53,82.21,3.04
1991-09-07,0.09,23.18,81.76,3.34
1991-09-08,0.24,23.49,81.6,3.06
1991-09-09,0.35,23.93,80.15,2.79
1991-09-10,0.07,24.13,79.35,2.61
1991-09-11,0.01,24.48,78.04,2.49
1991-09-12,15.37,24.44,82.58,1.76
1991-09-13,9.36,23.97,86.6,1.85
1991-09-14,10.41,23.79,88.75,0.81
1991-09-15,7.4,23.9,87.96,1.71
1991-09-16,1.16,22.86,88.2,2.46
1991-09-17,14.06,23.38,86.05,2.69
1991-09-18,1.56,22.8,84.86,3.01
1991-09-19,0.28,22.63,83.64,3.06
1991-09-20,0.2,22.54,84.92,2.31
1991-09-21,0.75,22.85,87.12,2.12
1991-09-22,4.19,23.59,85.0,2.96
1991-09-23,5.34,24.24,86.72,3.14
1991-09-24,7.81,23.28,89.41,2.97
1991-09-25,4.98,23.74,84.94,2.2
1991-09-26,3.96,25.07,81.99,1.55
1991-09-27,4.9,25.57,82.21,1.05
1991-09-28,3.66,25.75,80.99,1.38
1991-09-29,2.56,25.94,75.92,1.36
1991-09-30,0.29,25.76,73.82,1.1
1991-10-01,17.44,25.03,81.85,1.63
1991-10-02,8.72,24.72,84.22,1.15
1991-10-03,3.09,25.11,79.38,0.84
1991-10-04,4.81,24.58,80.52,1.09
1991-10-05,3.18,23.43,91.32,1.78
1991-10-06,4.34,23.56,85.75,2.51
1991-10-07,1.61,24.42,82.35,2.36
1991-10-08,0.08,24.67,82.92,2.13
1991-10-09,2.95,24.63,84.5,1.78
1991-10-10,2.54,23.91,86.47,1.77
1991-10-11,3.61,23.94,83.53,2.19
1991-10-12,2.15,23.48,86.01,2.08
1991-10-13,0.0,24.05,82.44,2.47
1991-10-14,3.51,23.21,83.92,2.26
1991-10-15,0.45,22.96,85.37,1.33
1991-10-16,1.19,23.2,82.24,2.07
1991-10-17,0.42,23.35,78.97,2.06
1991-10-18,1.4,23.97,78.63,2.14
1991-10-19,2.19,24.37,76.11,2.05
1991-10-20,0.47,24.56,74.2,2.29
1991-10-21,0.15,24.97,72.01,2.09
1991-10-22,0.02,24.68,74.39,2.58
1991-10-23,1.01,24.75,71.81,2.8
1991-10-24,0.2,24.43,72.93,2.62
1991-10-25,0.01,23.48,65.72,1.69
1991-10-26,0.08,22.08,59.58,1.24
1991-10-27,0.0,23.27,67.18,1.1
1991-10-28,0.0,24.04,76.91,2.2
1991-10-29,3.64,23.3,83.82,2.96
1991-10-30,16.15,23.41,84.85,3.06
1991-10-31,12.01,21.77,89.6,2.7
1991-11-01,3.87,21.53,90.49,2.53
1991-11-02,0.79,22.56,87.78,1.95
1991-11-03,0.29,23.17,84.25,1.4
1991-11-04,3.77,23.96,82.92,0.66
1991-11-05,1.61,23.64,77.08,1.63
1991-11-06,0.92,22.21,67.12,1.92
1991-11-07,0.59,21.43,65.79,1.64
1991-11-08,0.01,22.49,71.81,0.64
1991-11-09,0.0,23.13,76.73,2.28
1991-11-10,0.0,23.3,76.11,1.95
1991-11-11,0.0,23.64,76.24,1.77
1991-11-12,0.0,23.23,71.44,2.52
1991-11-13,0.0,22.32,70.93,3.07
1991-11-14,0.0,21.63,69.48,3.16
1991-11-15,0.02,21.07,79.33,3.9
1991-11-16,1.2,21.72,83.16,4.78
1991-11-17,8.06,22.1,86.84,4.27
1991-11-18,3.53,21.67,86.07,3.38
1991-11-19,1.76,22.61,80.95,3.02
1991-11-20,0.5,22.79,78.72,2.87
1991-11-21,0.0,23.01,76.48,3.05
1991-11-22,0.0,22.56,79.11,2.98
1991-11-23,0.0,22.43,76.61,3.86
1991-11-24,0.0,21.65,71.64,3.54
1991-11-25,0.0,22.01,75.65,3.45
1991-11-26,0.0,21.0,68.51,2.77
1991-11-27,0.0,19.64,65.21,2.41
1991-11-28,0.0,19.47,60.19,2.19
1991-11-29,0.0,20.67,56.14,1.76
1991-11-30,0.0,21.53,63.41,1.12
1991-12-01,0.0,21.56,63.38,1.34
1991-12-02,0.0,22.12,66.28,1.15
1991-12-03,0.0,21.61,68.39,3.24
1991-12-04,0.0,19.83,65.41,3.51
1991-12-05,0.0,19.38,65.16,3.22
1991-12-06,0.0,19.4,63.91,3.15
1991-12-07,0.0,19.31,63.55,3.02
1991-12-08,0.0,19.64,63.99,2.98
1991-12-09,0.0,19.81,64.29,3.16
1991-12-10,0.0,20.15,66.73,3.52
1991-12-11,0.0,20.26,67.7,3.62
1991-12-12,0.0,20.85,75.38,3.67
1991-12-13,0.0,21.1,67.5,4.0
1991-12-14,0.0,21.28,66.68,4.24
1991-12-15,0.0,20.12,67.76,4.19
1991-12-16,0.0,20.55,66.49,3.99
1991-12-17,0.0,20.75,58.76,3.23
1991-12-18,0.0,20.36,59.42,2.68
1991-12-19,0.0,22.55,65.54,1.59
1991-12-20,0.0,22.26,64.54,2.3
1991-12-21,0.0,22.69,62.8,2.77
1991-12-22,0.0,23.28,65.79,1.36
1991-12-23,0.0,23.6,64.19,0.88
1991-12-24,0.0,22.55,72.15,1.97
1991-12-25,0.0,21.32,74.85,2.22
1991-12-26,0.0,20.22,73.19,1.98
1991-12-27,0.0,20.65,69.58,1.67
1991-12-28,0.0,20.8,67.63,1.23
1991-12-29,0.0,21.27,72.69,1.75
1991-12-30,0.0,21.19,73.43,1.98
1991-12-31,0.0,21.01,73.44,2.01
1992-01-01,0.0,21.91,59.68,1.92
1992-01-02,0.0,22.38,62.4,3.45
1992-01-03,0.0,21.53,60.64,4.2
1992-01-04,0.0,21.98,56.37,3.74
1992-01-05,0.0,19.9,51.84,3.06
1992-01-06,0.0,19.97,42.69,2.75
1992-01-07,0.0,19.95,36.76,2.4
1992-01-08,0.0,19.97,33.63,2.67
1992-01-09,0.0,20.0,36.0,2.38
1992-01-10,0.0,20.36,48.03,2.3
1992-01-11,0.0,20.91,50.02,2.39
1992-01-12,0.0,20.59,49.35,3.09
1992-01-13,0.0,20.91,48.55,3.54
1992-01-14,0.0,20.39,47.57,3.59
1992-01-15,0.0,20.88,51.95,3.28
1992-01-16,0.0,21.05,48.9,3.23
1992-01-17,0.0,20.87,46.37,2.97
1992-01-18,0.0,21.05,46.57,3.29
1992-01-19,0.0,21.45,45.84,3.12
1992-01-20,0.0,21.54,47.72,3.38
1992-01-21,0.0,22.32,40.49,3.27
1992-01-22,0.0,22.87,44.64,2.9
1992-01-23,0.0,22.55,44.37,2.88
1992-01-24,0.0,22.63,43.07,3.46
1992-01-25,0.0,23.24,45.06,3.79
1992-01-26,0.0,22.66,43.13,4.05
1992-01-27,0.0,21.36,41.83,3.58
1992-01-28,0.0,21.08,39.81,3.49
1992-01-29,0.0,20.95,46.34,3.77
1992-01-30,0.0,21.78,60.11,2.29
1992-01-31,0.0,23.41,60.22,1.2
1992-02-01,0.0,23.46,62.79,1.99
1992-02-02,0.0,23.76,59.61,1.88
1992-02-03,0.0,24.05,55.36,1.5
1992-02-04,0.0,25.15,48.52,1.06
1992-02-05,0.0,26.6,47.5,0.84
1992-02-06,0.0,25.36,58.13,2.51
1992-02-07,0.0,25.52,61.64,1.74
1992-02-08,0.0,25.23,55.73,2.22
1992-02-09,0.0,24.51,46.28,2.05
1992-02-10,0.0,24.48,33.12,1.22
1992-02-11,0.0,25.03,29.12,1.13
1992-02-12,0.0,25.56,50.85,1.16
1992-02-13,0.0,26.45,50.84,1.15
1992-02-14,0.0,26.49,47.34,1.18
1992-02-15,0.0,25.46,46.91,2.18
1992-02-16,0.0,24.49,49.0,2.73
1992-02-17,0.0,23.58,49.78,2.92
1992-02-18,0.0,22.94,54.57,2.49
1992-02-19,0.0,23.45,58.47,2.54
1992-02-20,0.0,23.11,58.07,2.76
1992-02-21,0.0,23.65,57.79,2.16
1992-02-22,0.0,24.46,55.62,2.23
1992-02-23,0.0,25.14,43.3,1.22
1992-02-24,0.0,25.9,28.24,2.07
1992-02-25,0.0,27.33,42.31,2.85
1992-02-26,0.0,27.39,35.81,2.41
1992-02-27,0.0,26.36,33.38,1.86
1992-02-28,0.0,26.68,50.22,1.44
1992-02-29,0.0,26.86,39.7,1.08
1992-03-01,0.0,27.79,23.91,1.71
1992-03-02,0.0,27.92,22.46,1.62
1992-03-03,0.0,27.76,20.96,1.64
1992-03-04,0.0,27.64,36.6,1.16
1992-03-05,0.0,27.64,42.41,1.03
1992-03-06,0.0,27.66,30.69,1.08
1992-03-07,0.0,28.05,23.58,1.16
1992-03-08,0.0,27.65,29.34,1.82
1992-03-09,0.0,26.89,49.99,2.23
1992-03-10,0.0,27.22,43.96,1.2
1992-03-11,0.0,27.63,37.5,0.99
1992-03-12,0.0,28.62,20.6,2.41
1992-03-13,0.0,28.04,29.18,2.09
1992-03-14,0.0,27.92,30.54,2.66
1992-03-15,0.0,27.98,17.16,2.51
1992-03-16,0.0,27.78,27.89,0.98
1992-03-17,0.0,28.71,41.96,1.06
1992-03-18,0.0,28.85,43.1,1.88
1992-03-19,0.0,29.04,36.91,0.9
1992-03-20,0.0,29.43,41.06,1.89
1992-03-21,0.0,29.35,37.21,1.93
1992-03-22,0.0,29.59,37.43,2.53
1992-03-23,0.0,29.78,34.26,2.06
1992-03-24,0.0,29.45,38.42,1.78
1992-03-25,0.0,29.25,43.92,1.36
1992-03-26,0.0,30.19,28.57,2.39
1992-03-27,0.0,29.9,32.4,2.73
1992-03-28,0.0,29.49,47.63,1.75
1992-03-29,0.0,29.39,49.03,2.23
1992-03-30,0.0,29.15,47.85,2.68
1992-03-31,0.0,29.51,41.31,2.35
1992-04-01,0.0,30.04,34.74,1.8
1992-04-02,0.0,29.95,40.54,1.76
1992-04-03,0.0,29.46,44.27,2.15
1992-04-04,0.0,29.71,41.96,1.71
1992-04-05,0.0,29.69,39.92,2.71
1992-04-06,0.0,30.17,37.03,2.5
1992-04-07,0.0,30.65,36.42,1.99
1992-04-08,0.0,31.21,39.38,2.02
1992-04-09,0.03,31.17,45.98,2.16
1992-04-10,0.0,30.49,47.65,3.12
1992-04-11,0.0,30.86,43.1,2.39
1992-04-12,0.0,31.29,32.8,2.05
1992-04-13,0.0,30.84,30.35,2.92
1992-04-14,0.0,30.58,39.39,2.33
1992-04-15,0.0,30.52,44.86,1.79
1992-04-16,0.0,31.27,43.09,1.73
1992-04-17,0.0,31.03,46.27,2.6
1992-04-18,15.02,29.42,55.77,2.65
1992-04-19,0.42,28.96,56.49,1.89
1992-04-20,0.0,29.98,51.23,1.47
1992-04-21,0.0,29.8,52.22,1.53
1992-04-22,0.0,30.77,47.73,1.69
1992-04-23,0.07,30.91,45.16,2.41
1992-04-24,0.14,31.11,44.78,1.9
1992-04-25,0.11,30.51,46.82,2.14
1992-04-26,0.15,30.37,46.69,2.21
1992-04-27,0.44,30.58,43.29,2.17
1992-04-28,25.07,28.32,62.26,2.21
1992-04-29,6.41,28.24,63.38,1.71
1992-04-30,0.05,28.9,58.81,1.37
1992-05-01,0.0,29.24,58.08,1.62
1992-05-02,1.47,28.87,61.87,2.98
1992-05-03,0.8,28.31,60.45,2.97
1992-05-04,3.22,28.74,55.61,2.37
1992-05-05,0.02,29.03,54.77,2.41
1992-05-06,0.11,28.81,60.14,2.38
1992-05-07,5.24,28.59,62.63,2.43
1992-05-08,3.18,26.57,73.09,2.47
1992-05-09,2.33,26.88,69.88,1.89
1992-05-10,4.24,28.13,64.97,2.01
1992-05-11,1.12,28.04,62.9,2.23
1992-05-12,6.15,28.67,61.23,1.89
1992-05-13,1.6,29.22,59.58,1.59
1992-05-14,0.75,28.25,65.73,2.08
1992-05-15,7.64,27.94,66.41,2.42
1992-05-16,5.13,27.1,71.8,3.6
1992-05-17,3.11,24.74,82.63,3.74
1992-05-18,0.41,26.76,68.24,3.9
1992-05-19,0.3,26.86,66.42,4.43
1992-05-20,0.04,26.86,63.91,4.56
1992-05-21,0.0,27.42,62.92,3.91
1992-05-22,0.0,28.66,60.74,3.83
1992-05-23,0.0,29.11,60.34,4.65
1992-05-24,0.0,28.39,61.9,5.09
1992-05-25,0.01,27.83,61.73,5.14
1992-05-26,0.05,28.12,61.44,5.04
1992-05-27,0.0,28.28,61.86,4.95
1992-05-28,0.07,27.91,62.69,3.3
1992-05-29,0.31,28.33,65.14,2.37
1992-05-30,17.23,27.88,70.54,2.47
1992-05-31,4.68,25.51,78.84,2.76
1992-06-01,0.51,26.29,72.69,3.36
1992-06-02,1.31,25.51,76.81,3.29
1992-06-03,34.97,26.13,74.55,2.34
1992-06-04,3.97,26.44,75.46,2.9
1992-06-05,11.15,25.97,77.62,3.58
1992-06-06,39.52,25.15,84.72,3.03
1992-06-07,4.17,26.23,78.03,3.21
1992-06-08,5.72,26.05,79.54,3.12
1992-06-09,37.88,26.17,81.85,2.04
1992-06-10,9.2,25.7,84.51,2.42
1992-06-11,1.28,26.64,78.7,1.4
1992-06-12,7.21,26.94,75.99,1.32
1992-06-13,3.76,26.81,74.86,1.66
1992-06-14,7.49,24.58,87.89,3.35
1992-06-15,27.94,24.77,84.53,4.39
1992-06-16,19.4,23.83,90.97,6.63
1992-06-17,38.08,23.5,90.42,5.22
1992-06-18,8.54,23.68,88.19,4.9
1992-06-19,16.3,23.52,91.26,4.11
1992-06-20,19.79,23.71,90.18,6.62
1992-06-21,43.26,23.63,87.1,6.85
1992-06-22,16.78,24.44,85.24,6.61
1992-06-23,14.44,24.28,86.6,6.02
1992-06-24,10.46,23.65,87.41,5.04
1992-06-25,4.94,23.65,86.8,4.51
1992-06-26,2.04,23.63,85.88,4.56
1992-06-27,7.87,23.83,87.22,4.9
1992-06-28,5.23,24.37,85.92,5.16
1992-06-29,9.06,23.89,88.44,4.45
1992-06-30,20.71,23.83,88.05,4.56
1992-07-01,18.53,23.6,89.82,4.51
1992-07-02,11.06,23.54,90.4,3.82
1992-07-03,4.06,24.44,87.24,3.62
1992-07-04,7.35,23.71,90.14,3.22
1992-07-05,3.04,23.54,86.32,3.42
1992-07-06,0.05,23.6,85.42,2.92
1992-07-07,1.06,22.88,88.95,3.46
1992-07-08,12.39,22.79,88.61,3.72
1992-07-09,4.58,23.05,88.57,3.13
1992-07-10,3.54,22.61,89.1,3.64
1992-07-11,19.39,22.45,89.6,3.39
1992-07-12,9.12,23.7,88.3,2.43
1992-07-13,21.12,23.73,90.08,3.14
1992-07-14,19.85,22.88,92.17,3.28
1992-07-15,6.34,22.69,89.85,4.36
1992-07-16,10.89,22.11,90.56,4.71
1992-07-17,16.61,22.32,91.67,5.5
1992-07-18,14.91,22.49,91.74,6.02
1992-07-19,8.1,22.98,89.45,6.82
1992-07-20,11.37,23.17,90.69,5.53
1992-07-21,22.35,22.15,91.83,5.38
1992-07-22,24.96,22.23,89.66,5.16
1992-07-23,7.73,22.78,88.19,5.47
1992-07-24,8.57,22.58,88.29,5.94
1992-07-25,9.25,22.69,88.42,5.97
1992-07-26,6.12,23.26,89.15,6.76
1992-07-27,12.86,23.12,90.15,7.05
1992-07-28,9.55,23.5,87.14,6.82
1992-07-29,5.64,23.36,87.11,5.56
1992-07-30,3.01,23.38,86.78,4.49
1992-07-31,10.81,23.07,87.94,4.37
1992-08-01,8.76,22.63,88.55,4.14
1992-08-02,5.86,22.23,90.86,4.2
1992-08-03,8.2,22.58,90.6,4.88
1992-08-04,20.08,23.4,88.62,4.36
1992-08-05,12.52,22.55,90.11,2.87
1992-08-06,29.9,23.23,89.82,2.16
1992-08-07,7.01,23.87,88.88,2.66
1992-08-08,1.49,23.26,89.34,2.16
1992-08-09,3.88,23.05,90.56,3.48
1992-08-10,10.31,22.8,91.3,4.09
1992-08-11,27.98,22.95,90.56,5.28
1992-08-12,21.56,22.43,91.05,5.37
1992-08-13,17.07,22.65,90.32,5.75
1992-08-14,18.82,22.94,89.65,5.74
1992-08-15,9.46,22.76,90.67,5.52
1992-08-16,5.28,23.04,88.41,6.09
1992-08-17,5.35,22.88,88.97,6.09
1992-08-18,16.73,23.11,88.15,6.56
1992-08-19,24.08,23.2,88.84,5.7
1992-08-20,21.4,22.93,90.41,5.27
1992-08-21,7.71,22.91,88.68,5.14
1992-08-22,7.31,22.77,88.7,4.63
1992-08-23,4.24,22.69,88.31,3.68
1992-08-24,2.47,22.84,88.19,3.29
1992-08-25,0.65,22.74,87.64,3.46
1992-08-26,2.35,23.25,86.69,3.75
1992-08-27,4.52,22.65,89.07,4.31
1992-08-28,5.94,22.38,91.5,4.36
1992-08-29,4.62,23.07,87.47,4.21
1992-08-30,8.34,23.03,87.69,4.26
1992-08-31,10.52,23.18,87.85,4.11
1992-09-01,10.35,22.43,90.69,3.99
1992-09-02,6.05,22.86,88.52,4.91
1992-09-03,11.09,22.87,88.51,5.22
1992-09-04,5.2,22.92,87.67,5.01
1992-09-05,4.26,22.72,88.17,4.7
1992-09-06,9.46,22.17,91.3,4.54
1992-09-07,10.52,22.62,89.74,4.73
1992-09-08,6.4,22.8,88.16,4.43
1992-09-09,2.55,23.04,86.53,3.93
1992-09-10,0.69,23.04,85.64,3.09
1992-09-11,0.88,23.23,84.66,3.18
1992-09-12,0.58,22.68,84.73,2.91
1992-09-13,0.28,22.93,82.1,2.78
1992-09-14,0.0,23.25,80.56,2.29
1992-09-15,0.0,23.83,80.03,2.28
1992-09-16,0.28,23.94,81.98,2.14
1992-09-17,0.44,22.76,85.58,2.36
1992-09-18,0.55,23.53,82.52,2.14
1992-09-19,1.43,22.78,87.51,2.65
1992-09-20,1.87,23.68,83.24,1.99
1992-09-21,6.33,24.81,78.21,0.98
1992-09-22,1.2,24.93,77.45,1.26
1992-09-23,0.51,25.35,74.7,1.17
1992-09-24,0.2,25.7,74.03,1.65
1992-09-25,0.0,25.53,73.83,1.6
1992-09-26,0.0,25.53,73.64,1.71
1992-09-27,0.0,26.21,72.04,0.71
1992-09-28,10.09,25.12,80.28,1.34
1992-09-29,6.9,24.07,84.4,2.88
1992-09-30,27.94,23.1,89.42,2.01
1992-10-01,5.89,24.39,81.45,0.84
1992-10-02,4.38,24.82,79.46,1.09
1992-10-03,0.1,25.25,74.59,1.69
1992-10-04,7.21,24.38,81.31,1.13
1992-10-05,22.65,23.02,89.83,1.44
1992-10-06,18.8,23.81,86.79,1.25
1992-10-07,7.38,24.65,81.47,1.24
1992-10-08,0.82,24.16,84.66,1.09
1992-10-09,2.86,24.57,86.25,2.03
1992-10-10,12.61,23.5,89.0,2.78
1992-10-11,3.2,22.75,87.98,2.56
1992-10-12,2.48,22.78,89.2,2.05
1992-10-13,1.13,23.56,86.16,1.97
1992-10-14,0.29,23.42,85.33,2.46
1992-10-15,0.16,23.63,85.69,2.58
1992-10-16,1.02,22.34,83.04,3.11
1992-10-17,0.38,21.52,81.91,2.13
1992-10-18,0.03,22.98,82.26,1.92
1992-10-19,7.56,24.46,78.31,1.15
1992-10-20,0.0,24.71,74.91,1.06
1992-10-21,0.91,24.41,76.88,1.28
1992-10-22,0.07,24.12,80.62,1.13
1992-10-23,5.09,24.36,80.62,1.28
1992-10-24,6.99,23.14,90.14,1.24
1992-10-25,1.07,23.14,90.79,1.17
1992-10-26,0.06,23.38,83.16,1.71
1992-10-27,0.02,24.54,77.35,1.13
1992-10-28,1.52,24.27,77.21,1.57
1992-10-29,3.54,23.47,77.08,1.54
1992-10-30,0.21,23.0,73.37,1.9
1992-10-31,0.0,22.79,67.56,1.17
1992-11-01,0.0,23.4,64.36,1.3
1992-11-02,0.0,23.17,74.1,1.99
1992-11-03,0.41,23.93,73.1,2.15
1992-11-04,0.12,23.92,72.7,1.98
1992-11-05,0.0,24.38,71.94,1.4
1992-11-06,0.0,24.68,68.11,1.88
1992-11-07,0.0,23.51,66.95,1.9
1992-11-08,0.0,23.11,79.17,2.65
1992-11-09,2.82,23.04,74.87,3.11
1992-11-10,0.28,23.57,73.79,2.56
1992-11-11,0.0,24.13,72.0,2.66
1992-11-12,0.01,23.47,71.6,3.39
1992-11-13,0.02,23.66,75.29,3.93
1992-11-14,0.4,23.22,75.73,4.52
1992-11-15,1.28,21.94,84.23,5.13
1992-11-16,30.41,21.63,91.89,4.33
1992-11-17,35.54,21.83,92.39,2.58
1992-11-18,40.56,22.46,89.56,1.58
1992-11-19,17.69,22.56,87.86,1.2
1992-11-20,1.81,22.8,89.54,1.12
1992-11-21,1.0,22.01,90.39,1.92
1992-11-22,0.83,22.12,88.21,1.82
1992-11-23,0.14,21.98,90.11,1.67
1992-11-24,0.36,21.49,82.18,1.95
1992-11-25,0.0,21.42,80.99,2.15
1992-11-26,0.0,21.41,79.6,1.97
1992-11-27,0.0,20.79,75.54,2.73
1992-11-28,0.0,20.72,80.3,3.24
1992-11-29,0.0,21.03,78.21,2.9
1992-11-30,0.0,20.5,79.4,2.61
1992-12-01,0.0,20.29,77.04,2.95
1992-12-02,0.0,19.92,75.9,3.38
1992-12-03,0.0,21.31,77.96,3.11
1992-12-04,0.0,22.04,77.76,3.6
1992-12-05,0.0,21.53,78.97,3.28
1992-12-06,0.0,20.64,71.43,3.65
1992-12-07,0.0,19.44,72.67,3.27
1992-12-08,0.0,18.55,70.38,3.12
1992-12-09,0.0,18.23,70.22,3.33
1992-12-10,0.0,18.44,71.13,2.92
1992-12-11,0.0,18.3,70.31,2.89
1992-12-12,0.0,18.93,69.86,2.57
1992-12-13,0.0,20.19,71.38,2.51
1992-12-14,0.0,20.8,71.11,2.49
1992-12-15,0.0,20.45,68.62,3.13
1992-12-16,0.0,20.09,70.0,3.55
1992-12-17,0.0,20.09,71.16,3.4
1992-12-18,0.0,20.25,70.4,3.11
1992-12-19,0.0,20.64,71.84,3.34
1992-12-20,0.0,20.77,69.3,3.6
1992-12-21,0.0,19.62,67.64,3.62
1992-12-22,0.0,19.17,66.73,3.18
1992-12-23,0.0,19.03,65.32,3.48
1992-12-24,0.0,18.6,63.48,3.22
1992-12-25,0.0,17.87,60.24,2.75
1992-12-26,0.0,17.79,58.31,2.77
1992-12-27,0.0,18.37,58.65,2.64
1992-12-28,0.0,18.6,59.86,2.9
1992-12-29,0.0,18.78,56.66,2.7
1992-12-30,0.0,18.57,58.34,3.3
1992-12-31,0.0,19.2,60.19,3.19
1993-01-01,0.0,19.52,60.52,3.39
1993-01-02,0.0,19.81,60.13,3.39
1993-01-03,0.0,18.54,64.5,3.32
1993-01-04,0.0,19.48,56.92,3.24
1993-01-05,0.0,20.17,50.41,3.69
1993-01-06,0.0,20.17,46.63,2.59
1993-01-07,0.0,21.76,43.89,1.27
1993-01-08,0.0,22.04,45.84,1.0
1993-01-09,0.0,21.48,44.62,2.04
1993-01-10,0.0,21.14,44.82,2.58
1993-01-11,0.0,21.96,51.92,2.74
1993-01-12,0.0,22.84,49.95,2.41
1993-01-13,0.0,23.57,44.05,1.56
1993-01-14,0.0,23.19,44.55,1.42
1993-01-15,0.0,22.86,46.6,1.48
1993-01-16,0.0,22.72,43.08,2.22
1993-01-17,0.0,23.04,42.09,2.47
1993-01-18,0.0,21.99,51.59,1.54
1993-01-19,0.0,21.52,48.1,1.5
1993-01-20,0.0,21.42,60.99,1.13
1993-01-21,0.0,21.88,49.66,0.85
1993-01-22,0.0,23.11,46.21,1.67
1993-01-23,0.0,22.87,45.22,2.4
1993-01-24,0.0,22.89,45.15,3.04
1993-01-25,0.0,23.22,42.87,3.32
1993-01-26,0.0,23.34,41.53,3.11
1993-01-27,0.0,23.34,36.35,2.21
1993-01-28,0.0,24.09,30.37,1.57
1993-01-29,0.0,23.58,34.5,2.13
1993-01-30,0.0,23.78,44.15,2.57
1993-01-31,0.0,23.58,42.9,3.6
1993-02-01,0.0,23.44,45.31,3.76
1993-02-02,0.0,23.2,41.1,3.91
1993-02-03,0.0,22.94,46.46,4.67
1993-02-04,0.0,22.46,54.79,4.8
1993-02-05,0.0,22.35,45.27,3.58
1993-02-06,0.0,22.47,41.11,3.28
1993-02-07,0.0,23.09,38.82,2.31
1993-02-08,0.0,24.31,29.66,1.55
1993-02-09,0.0,24.48,31.69,1.81
1993-02-10,0.0,23.98,39.56,2.31
1993-02-11,0.0,23.76,40.49,3.0
1993-02-12,0.0,23.34,44.68,3.05
1993-02-13,0.0,24.05,44.85,2.56
1993-02-14,0.0,24.69,36.4,1.58
1993-02-15,0.0,25.77,38.35,1.02
1993-02-16,0.0,25.73,55.57,1.93
1993-02-17,0.0,25.71,46.1,2.32
1993-02-18,0.0,25.4,45.8,2.31
1993-02-19,0.0,24.76,41.82,2.41
1993-02-20,0.0,23.67,40.18,1.85
1993-02-21,0.0,23.78,22.9,1.58
1993-02-22,0.0,22.61,13.6,1.95
1993-02-23,0.0,23.72,23.49,1.13
1993-02-24,0.0,24.02,40.43,1.17
1993-02-25,0.0,24.79,35.32,1.74
1993-02-26,0.0,25.26,36.25,1.28
1993-02-27,0.0,25.25,43.67,2.5
1993-02-28,0.0,24.8,57.32,2.27
1993-03-01,0.02,24.94,50.58,1.57
1993-03-02,0.13,25.36,47.74,1.49
1993-03-03,0.02,27.11,43.89,1.37
1993-03-04,0.0,27.56,40.84,2.25
1993-03-05,0.01,27.83,32.47,2.07
1993-03-06,3.16,27.34,34.08,3.08
1993-03-07,0.0,27.82,36.99,2.99
1993-03-08,0.0,28.41,35.23,2.2
1993-03-09,0.19,27.83,44.83,1.51
1993-03-10,1.46,28.18,44.44,1.71
1993-03-11,8.28,27.71,49.16,1.32
1993-03-12,0.86,27.08,56.87,1.87
1993-03-13,0.0,27.04,57.14,2.02
1993-03-14,0.0,26.92,55.61,2.64
1993-03-15,0.0,27.62,51.3,2.11
1993-03-16,0.0,27.47,50.96,2.05
1993-03-17,0.0,27.72,46.72,1.86
1993-03-18,0.0,29.36,40.44,1.57
1993-03-19,0.0,28.53,54.48,2.93
1993-03-20,0.0,28.24,51.07,2.89
1993-03-21,0.0,27.87,51.06,2.03
1993-03-22,0.02,27.78,48.13,2.19
1993-03-23,0.0,27.95,48.91,2.79
1993-03-24,0.0,27.3,53.69,3.63
1993-03-25,0.0,27.42,51.89,3.72
1993-03-26,0.05,26.5,55.64,3.27
1993-03-27,0.0,26.94,52.91,2.87
1993-03-28,0.0,28.01,43.35,1.71
1993-03-29,0.0,28.65,32.42,1.52
1993-03-30,0.0,29.38,45.26,1.89
1993-03-31,0.31,28.0,53.97,3.01
1993-04-01,0.0,28.4,43.43,2.28
1993-04-02,0.0,28.46,40.37,1.81
1993-04-03,0.03,28.7,42.73,1.84
1993-04-04,0.06,29.84,37.81,1.07
1993-04-05,0.0,29.81,36.22,1.84
1993-04-06,0.0,30.72,29.75,1.71
1993-04-07,0.0,30.03,48.07,2.45
1993-04-08,0.0,30.06,42.05,2.62
1993-04-09,0.0,29.79,39.87,2.52
1993-04-10,0.0,29.6,42.19,2.06
1993-04-11,0.04,29.03,47.59,3.06
1993-04-12,0.02,28.26,44.27,3.2
1993-04-13,0.0,28.5,44.5,2.38
1993-04-14,0.0,30.04,40.19,2.59
1993-04-15,0.08,30.6,42.96,2.09
1993-04-16,0.0,30.85,47.17,1.83
1993-04-17,4.12,30.34,48.27,1.35
1993-04-18,0.65,31.13,47.3,1.71
1993-04-19,0.52,30.06,54.03,2.31
1993-04-20,2.06,29.35,55.43,3.23
1993-04-21,1.14,29.91,54.26,1.79
1993-04-22,0.13,30.85,49.49,2.52
1993-04-23,0.0,30.97,49.29,2.61
1993-04-24,2.84,31.03,48.69,1.86
1993-04-25,1.61,30.83,51.29,2.18
1993-04-26,4.43,30.34,54.28,1.93
1993-04-27,1.88,29.72,57.02,2.01
